ProductID,ProductName,Category,SubCategory,Brand,UnitOfMeasure,UnitPrice,CostPrice,SupplierID,LaunchDate,IsActive
PRD-00602,Al Osra Shampoo Classic 848g,Personal Care,Shampoo,Al Osra,Bottle,9.8,6.96,SUP-017,2024-06-15,1
PRD-00603,Snickers Soap 713g,Personal Care,Soap,Snickers,KG,71.46,45.74,SUP-049,2025-08-15,1
PRD-00604,Al Jazira Soap Value 738g,Personal Care,Soap,Al Jazira,KG,65.69,44.7,SUP-051,2022-05-04,1
PRD-00605,Logitech Soap Large 103g,Personal Care,Soap,Logitech,Can,102.54,60.03,SUP-026,2019-05-04,1
PRD-00606,Samsung Soap 244g,Personal Care,Soap,Samsung,Liter,82.59,47.01,SUP-026,2019-06-27,1
PRD-00607,KDD Soap Organic 426g,Personal Care,Soap,KDD,Can,64.26,45.46,SUP-027,2021-02-11,1
PRD-00608,Mazola Soap Gold 508g,Personal Care,Soap,Mazola,Gram,100.66,62.95,SUP-049,2022-01-08,1
PRD-00609,Doritos Soap Family 360g,Personal Care,Soap,Doritos,Can,17.23,11.18,SUP-001,2018-01-29,1
PRD-00610,Unilever Soap Organic 633g,Personal Care,Soap,Unilever,Liter,79.76,58.7,SUP-009,2021-04-07,1
PRD-00611,Doritos Soap Natural 461g,Personal Care,Soap,Doritos,KG,13.02,8.13,SUP-010,2019-12-19,1
PRD-00612,Anker Soap Classic 888g,Personal Care,Soap,Anker,Can,47.12,36.03,SUP-001,2019-08-12,1
PRD-00613,Coca Cola Soap Gold 536g,Personal Care,Soap,Coca Cola,Each,80.57,53.81,SUP-015,2021-07-27,1
PRD-00614,Anker Soap Classic 563g,Personal Care,Soap,Anker,Each,8.68,6.69,SUP-027,2020-03-05,1
PRD-00615,Logitech Soap Small 257g,Personal Care,Soap,Logitech,Bottle,94.28,62.97,SUP-027,2018-09-06,1
PRD-00616,Al Safi Soap Organic 848g,Personal Care,Soap,Al Safi,Each,120.1,80.99,SUP-048,2023-12-31,1
PRD-00617,Saudi Dairy Soap Small 864g,Personal Care,Soap,Saudi Dairy,Pack,147.51,88.34,SUP-043,2024-06-27,1
PRD-00618,Tyson Soap Classic 943g,Personal Care,Soap,Tyson,Can,116.1,79.78,SUP-037,2023-06-18,1
PRD-00619,Samsung Soap Family 668g,Personal Care,Soap,Samsung,KG,42.73,24.58,SUP-024,2022-05-14,0
PRD-00620,Cadbury Soap Small 425g,Personal Care,Soap,Cadbury,Each,80.18,52.66,SUP-023,2022-03-27,1
PRD-00621,Snickers Soap Premium 686g,Personal Care,Soap,Snickers,Gram,148.21,98.5,SUP-041,2020-07-01,0
PRD-00622,Lipton Soap Organic 698g,Personal Care,Soap,Lipton,Each,102.33,59.58,SUP-028,2018-01-05,1
PRD-00623,Cadbury Oral Care Premium 920g,Personal Care,Oral Care,Cadbury,Bottle,24.2,18.71,SUP-023,2023-12-13,0
PRD-00624,Alpro Oral Care Gold 387g,Personal Care,Oral Care,Alpro,Each,23.14,15.22,SUP-020,2019-09-22,1
PRD-00625,Monster Oral Care Value 780g,Personal Care,Oral Care,Monster,Can,16.71,11,SUP-035,2022-11-25,1
PRD-00626,Pringles Oral Care Classic 772g,Personal Care,Oral Care,Pringles,KG,92.43,52.25,SUP-028,2020-12-30,0
PRD-00627,Danone Oral Care Premium 612g,Personal Care,Oral Care,Danone,Box,25.95,19.28,SUP-021,2025-03-12,0
PRD-00628,Anker Oral Care Gold 925g,Personal Care,Oral Care,Anker,KG,60.97,35.02,SUP-027,2019-10-14,1
PRD-00629,Binzagr Oral Care Family 539g,Personal Care,Oral Care,Binzagr,Each,115.55,83.13,SUP-024,2024-02-26,1
PRD-00630,Hyper Panda Oral Care Small 269g,Personal Care,Oral Care,Hyper Panda,Can,94.35,61.01,SUP-031,2021-04-13,0
PRD-00631,Red Bull Oral Care Value 297g,Personal Care,Oral Care,Red Bull,Each,17.05,10.88,SUP-012,2024-08-15,1
PRD-00632,Al Muhaidib Oral Care Classic 480g,Personal Care,Oral Care,Al Muhaidib,Pack,145.07,112.54,SUP-034,2019-01-05,1
PRD-00633,Al Rifai Oral Care Small 897g,Personal Care,Oral Care,Al Rifai,Box,76.35,57.56,SUP-024,2021-10-24,0
PRD-00634,Snickers Oral Care Gold 707g,Personal Care,Oral Care,Snickers,Each,63.61,48.64,SUP-010,2020-08-22,1
PRD-00635,Quaker Oral Care Large 769g,Personal Care,Oral Care,Quaker,Can,109.43,63.18,SUP-040,2023-08-21,0
PRD-00636,Saudi Dairy Oral Care Family 333g,Personal Care,Oral Care,Saudi Dairy,Can,147.15,103.92,SUP-037,2018-08-20,1
PRD-00637,Hyper Panda Oral Care Natural 423g,Personal Care,Oral Care,Hyper Panda,KG,122.35,91.86,SUP-046,2024-01-30,1
PRD-00638,Nadec Oral Care Gold 387g,Personal Care,Oral Care,Nadec,Can,101.49,78.8,SUP-038,2021-08-15,1
PRD-00639,Al Faisaliah Skin Care Natural 608g,Personal Care,Skin Care,Al Faisaliah,Gram,119.18,74.15,SUP-038,2023-11-20,1
PRD-00640,Huggies Skin Care Gold 653g,Personal Care,Skin Care,Huggies,Each,132.08,98.25,SUP-048,2020-05-10,1
PRD-00641,Al Jazira Skin Care 166g,Personal Care,Skin Care,Al Jazira,Gram,12.28,8.15,SUP-004,2024-04-03,0
PRD-00642,Snickers Skin Care 880g,Personal Care,Skin Care,Snickers,Liter,57.02,33.56,SUP-036,2020-05-10,0
PRD-00643,Lipton Skin Care Value 520g,Personal Care,Skin Care,Lipton,Bottle,83.7,56.14,SUP-010,2018-03-11,1
PRD-00644,P&G Skin Care Large 707g,Personal Care,Skin Care,P&G,Liter,14.19,10.03,SUP-012,2019-04-15,0
PRD-00645,Saudi Dairy Skin Care Organic 855g,Personal Care,Skin Care,Saudi Dairy,Pack,95.73,64.7,SUP-052,2024-02-18,1
PRD-00646,Aquafina Skin Care Gold 635g,Personal Care,Skin Care,Aquafina,Liter,139.44,103.87,SUP-051,2019-02-07,0
PRD-00647,Dettol Skin Care Premium 764g,Personal Care,Skin Care,Dettol,Can,22.24,12.27,SUP-026,2022-05-09,0
PRD-00648,Al Safi Skin Care Premium 565g,Personal Care,Skin Care,Al Safi,Box,131.28,78.83,SUP-050,2019-08-25,0
PRD-00649,Aquafina Hair Care 336g,Personal Care,Hair Care,Aquafina,Bottle,59.67,36.59,SUP-046,2023-09-26,1
PRD-00650,Al Muhaidib Hair Care Value 147g,Personal Care,Hair Care,Al Muhaidib,Bottle,47.31,33.79,SUP-003,2022-09-20,1
PRD-00651,Oreo Hair Care 523g,Personal Care,Hair Care,Oreo,Bottle,70.39,54.85,SUP-013,2021-10-17,1
PRD-00652,Carrefour Hair Care Value 552g,Personal Care,Hair Care,Carrefour,Bottle,68.3,49.19,SUP-050,2019-12-01,1
PRD-00653,KDD Hair Care Organic 747g,Personal Care,Hair Care,KDD,Each,50.13,35.43,SUP-050,2021-07-27,1
PRD-00654,Tamimi Hair Care Organic 230g,Personal Care,Hair Care,Tamimi,Pack,136,91.22,SUP-040,2024-10-07,1
PRD-00655,Al Osra Hair Care Small 369g,Personal Care,Hair Care,Al Osra,Each,42.89,26.66,SUP-033,2024-01-11,1
PRD-00656,KDD Hair Care Small 165g,Personal Care,Hair Care,KDD,KG,145.85,110,SUP-004,2025-04-22,1
PRD-00657,Alpro Hair Care Large 763g,Personal Care,Hair Care,Alpro,Gram,24.98,18.63,SUP-013,2022-06-29,0
PRD-00658,Kellogg's Hair Care Natural 938g,Personal Care,Hair Care,Kellogg's,Pack,19.29,13.91,SUP-038,2025-03-01,1
PRD-00659,Logitech Hair Care 557g,Personal Care,Hair Care,Logitech,Each,131.22,98.54,SUP-010,2020-08-08,1
PRD-00660,Pampers Hair Care Small 465g,Personal Care,Hair Care,Pampers,Liter,117.25,78.31,SUP-017,2022-08-15,1
PRD-00661,Al Watania Hair Care Premium 879g,Personal Care,Hair Care,Al Watania,Bottle,122.01,90.1,SUP-028,2022-10-17,1
PRD-00662,Huggies Hair Care Natural 323g,Personal Care,Hair Care,Huggies,Box,5.69,3.93,SUP-031,2020-06-14,1
PRD-00663,Al Jazira Hair Care Classic 463g,Personal Care,Hair Care,Al Jazira,Can,100.13,63.5,SUP-046,2019-10-19,0
PRD-00664,Faber-Castell Hair Care Family 778g,Personal Care,Hair Care,Faber-Castell,Can,106.24,64.14,SUP-033,2022-05-31,0
PRD-00665,Dettol Hair Care Premium 239g,Personal Care,Hair Care,Dettol,Pack,112.1,70.2,SUP-024,2025-06-04,1
PRD-00666,Binzagr Hair Care Large 332g,Personal Care,Hair Care,Binzagr,Box,26.64,16.49,SUP-025,2022-03-08,1
PRD-00667,Sadia Hair Care Small 650g,Personal Care,Hair Care,Sadia,Bottle,53.68,36.72,SUP-052,2022-05-13,1
PRD-00668,3M Hair Care Large 407g,Personal Care,Hair Care,3M,KG,71.32,52.26,SUP-031,2020-11-08,1
PRD-00669,Pepsi Hair Care Organic 860g,Personal Care,Hair Care,Pepsi,Gram,109.76,74.12,SUP-042,2018-12-04,1
PRD-00670,Cadbury Hair Care 217g,Personal Care,Hair Care,Cadbury,Liter,111.76,63.1,SUP-001,2021-10-11,1
PRD-00671,3M Hair Care Family 178g,Personal Care,Hair Care,3M,Pack,26.33,16.93,SUP-036,2018-10-22,1
PRD-00672,Pilot Hair Care Large 906g,Personal Care,Hair Care,Pilot,KG,149.77,111.23,SUP-043,2023-05-19,1
PRD-00673,Carrefour Hair Care 361g,Personal Care,Hair Care,Carrefour,Bottle,133.68,94.86,SUP-052,2023-01-17,1
PRD-00674,Activia Deodorants 929g,Personal Care,Deodorants,Activia,Box,149.44,100.62,SUP-019,2025-06-14,1
PRD-00675,Coca Cola Deodorants Premium 931g,Personal Care,Deodorants,Coca Cola,Box,116.17,75.24,SUP-041,2021-11-25,1
PRD-00676,Al Watania Deodorants 493g,Personal Care,Deodorants,Al Watania,Box,109.59,63.21,SUP-013,2022-08-30,1
PRD-00677,Kellogg's Deodorants 864g,Personal Care,Deodorants,Kellogg's,Liter,70.3,54.67,SUP-027,2022-11-19,1
PRD-00678,Almarai Deodorants Organic 864g,Personal Care,Deodorants,Almarai,Liter,23.08,17.55,SUP-018,2019-12-14,1
PRD-00679,Al Ain Deodorants Family 236g,Personal Care,Deodorants,Al Ain,Bottle,119.53,73.13,SUP-038,2024-02-08,1
PRD-00680,Al Karamah Deodorants Large 842g,Personal Care,Deodorants,Al Karamah,Can,135.2,104.58,SUP-036,2020-06-23,1
PRD-00681,Mazola Deodorants Premium 196g,Personal Care,Deodorants,Mazola,Can,55.32,41.42,SUP-040,2018-10-23,1
PRD-00682,Al Faisaliah Baby Food Natural 223g,Baby Care,Baby Food,Al Faisaliah,KG,47.4,29.27,SUP-040,2019-11-04,1
PRD-00683,Nescafe Baby Food Organic 164g,Baby Care,Baby Food,Nescafe,Can,117.09,72.59,SUP-026,2022-01-16,1
PRD-00684,Logitech Baby Food Natural 933g,Baby Care,Baby Food,Logitech,Each,47.81,27.51,SUP-025,2020-10-05,1
PRD-00685,Alpro Baby Food Large 168g,Baby Care,Baby Food,Alpro,Gram,21.42,15.4,SUP-042,2022-04-12,0
PRD-00686,Al Faisaliah Baby Food 876g,Baby Care,Baby Food,Al Faisaliah,Box,51.89,36.17,SUP-032,2022-12-02,1
PRD-00687,Apple Baby Food Classic 405g,Baby Care,Baby Food,Apple,Each,132.42,73.63,SUP-051,2024-02-21,1
PRD-00688,Almarai Baby Food Organic 451g,Baby Care,Baby Food,Almarai,Pack,145.99,104.76,SUP-014,2021-01-15,1
PRD-00689,Staedtler Baby Food Gold 508g,Baby Care,Baby Food,Staedtler,Can,103.29,60.15,SUP-035,2024-01-05,1
PRD-00690,Al Watania Baby Food Value 873g,Baby Care,Baby Food,Al Watania,Bottle,2.62,2.02,SUP-005,2020-11-01,1
PRD-00691,Cadbury Baby Food Classic 482g,Baby Care,Baby Food,Cadbury,Can,58.25,35.96,SUP-013,2019-09-02,1
PRD-00692,Lusine Baby Food 568g,Baby Care,Baby Food,Lusine,Can,19.38,13.29,SUP-021,2020-05-25,1
PRD-00693,Al Ain Baby Food Premium 396g,Baby Care,Baby Food,Al Ain,Each,131.54,89.99,SUP-019,2020-09-25,1
PRD-00694,Binzagr Diapers Classic 626g,Baby Care,Diapers,Binzagr,Bottle,66.73,37.5,SUP-034,2022-03-12,0
PRD-00695,Nadec Diapers Gold 591g,Baby Care,Diapers,Nadec,Bottle,11.32,6.45,SUP-014,2024-07-13,1
PRD-00696,Oreo Diapers Classic 356g,Baby Care,Diapers,Oreo,Bottle,16.08,10.45,SUP-035,2022-08-17,1
PRD-00697,Al Faisaliah Diapers Premium 597g,Baby Care,Diapers,Al Faisaliah,Pack,17.82,12.05,SUP-007,2018-07-05,0
PRD-00698,Al Muhaidib Diapers Gold 427g,Baby Care,Diapers,Al Muhaidib,Liter,62.29,38.57,SUP-022,2023-02-04,1
PRD-00699,Johnson & Johnson Diapers Premium 246g,Baby Care,Diapers,Johnson & Johnson,Liter,97.24,71.87,SUP-043,2020-03-21,1
PRD-00700,Staedtler Diapers Classic 481g,Baby Care,Diapers,Staedtler,KG,121.77,71.99,SUP-048,2020-03-14,1
PRD-00701,P&G Diapers Family 299g,Baby Care,Diapers,P&G,Each,7.4,4.38,SUP-033,2022-11-04,1
PRD-00702,Binzagr Diapers Organic 812g,Baby Care,Diapers,Binzagr,Each,104.48,73.69,SUP-009,2019-11-20,1
PRD-00703,Activia Diapers Small 907g,Baby Care,Diapers,Activia,Box,16.6,9.23,SUP-027,2023-05-22,1
PRD-00704,KDD Diapers Small 427g,Baby Care,Diapers,KDD,Box,48.97,27.15,SUP-026,2022-10-05,1
PRD-00705,Red Bull Diapers Gold 244g,Baby Care,Diapers,Red Bull,Box,127.7,74.22,SUP-009,2021-02-12,1
PRD-00706,Al Safi Diapers Large 989g,Baby Care,Diapers,Al Safi,Box,148.7,88.08,SUP-012,2018-07-13,1
PRD-00707,Unilever Diapers Premium 197g,Baby Care,Diapers,Unilever,Each,23.13,17.25,SUP-008,2020-04-30,1
PRD-00708,Al Rifai Diapers Large 689g,Baby Care,Diapers,Al Rifai,Pack,47.75,28.38,SUP-042,2019-12-15,1
PRD-00709,Pepsi Diapers Classic 915g,Baby Care,Diapers,Pepsi,Bottle,78.76,46.19,SUP-047,2024-09-14,1
PRD-00710,Lay's Diapers Natural 795g,Baby Care,Diapers,Lay's,KG,125.28,78.51,SUP-014,2021-05-31,1
PRD-00711,Al Jazira Diapers Small 724g,Baby Care,Diapers,Al Jazira,Can,61.46,39.86,SUP-001,2019-12-11,1
PRD-00712,Tyson Diapers Natural 297g,Baby Care,Diapers,Tyson,KG,78.02,46.03,SUP-004,2024-07-17,1
PRD-00713,Nescafe Diapers Value 751g,Baby Care,Diapers,Nescafe,Can,67,46.48,SUP-016,2021-02-07,0
PRD-00714,Sadia Diapers Organic 281g,Baby Care,Diapers,Sadia,Can,96.45,71.47,SUP-023,2022-07-16,1
PRD-00715,Lay's Diapers Natural 513g,Baby Care,Diapers,Lay's,Gram,104.03,76.69,SUP-037,2018-09-29,1
PRD-00716,Mazola Diapers Natural 261g,Baby Care,Diapers,Mazola,Gram,115.19,84.22,SUP-041,2023-09-24,1
PRD-00717,Johnson & Johnson Baby Wipes Small 584g,Baby Care,Baby Wipes,Johnson & Johnson,Gram,46.77,28.08,SUP-026,2024-07-10,1
PRD-00718,Dasani Baby Wipes Value 896g,Baby Care,Baby Wipes,Dasani,KG,45.06,34.36,SUP-026,2022-11-14,1
PRD-00719,Al Muhaidib Baby Wipes Large 674g,Baby Care,Baby Wipes,Al Muhaidib,Liter,36.92,21.39,SUP-041,2024-06-19,0
PRD-00720,Logitech Baby Wipes Large 257g,Baby Care,Baby Wipes,Logitech,KG,52.51,31.33,SUP-046,2022-05-10,1
PRD-00721,Staedtler Baby Wipes Small 205g,Baby Care,Baby Wipes,Staedtler,Gram,89.88,59.25,SUP-011,2025-03-10,1
PRD-00722,Anker Baby Wipes Natural 301g,Baby Care,Baby Wipes,Anker,Bottle,97.62,60.97,SUP-014,2025-05-24,1
PRD-00723,Johnson & Johnson Baby Wipes Gold 867g,Baby Care,Baby Wipes,Johnson & Johnson,Liter,83.41,50.6,SUP-037,2018-04-18,1
PRD-00724,Colgate Baby Wipes Gold 250g,Baby Care,Baby Wipes,Colgate,KG,17.44,11.86,SUP-038,2025-03-01,1
PRD-00725,Al Rajhi Baby Wipes Gold 906g,Baby Care,Baby Wipes,Al Rajhi,Pack,92.24,59.54,SUP-023,2020-07-08,0
PRD-00726,Lusine Baby Wipes Gold 771g,Baby Care,Baby Wipes,Lusine,Bottle,17.47,12.4,SUP-006,2018-04-30,1
PRD-00727,Saudi Dairy Baby Wipes Large 585g,Baby Care,Baby Wipes,Saudi Dairy,Box,75.82,48.32,SUP-031,2019-11-12,1
PRD-00728,3M Baby Wipes Gold 728g,Baby Care,Baby Wipes,3M,Liter,16.57,12.22,SUP-036,2018-03-20,0
PRD-00729,Pilot Baby Wipes Small 687g,Baby Care,Baby Wipes,Pilot,Bottle,23.14,13.35,SUP-008,2021-03-15,1
PRD-00730,Colgate Baby Wipes Small 901g,Baby Care,Baby Wipes,Colgate,Can,31.48,20.19,SUP-021,2025-03-16,1
PRD-00731,Samsung Baby Wipes 951g,Baby Care,Baby Wipes,Samsung,Box,23.76,15.19,SUP-045,2021-04-29,1
PRD-00732,Alpro Baby Wipes Large 712g,Baby Care,Baby Wipes,Alpro,Pack,62.31,40.86,SUP-048,2024-07-24,0
PRD-00733,Al Faisaliah Baby Wipes Premium 320g,Baby Care,Baby Wipes,Al Faisaliah,Liter,135.14,99.83,SUP-017,2023-09-03,1
PRD-00734,Al Muhaidib Baby Wipes Natural 819g,Baby Care,Baby Wipes,Al Muhaidib,Liter,18.7,13.38,SUP-037,2023-02-28,1
PRD-00735,Al Rajhi Baby Wipes Premium 521g,Baby Care,Baby Wipes,Al Rajhi,Bottle,62.97,37.8,SUP-015,2024-09-23,1
PRD-00736,Al Safi Baby Wipes Natural 210g,Baby Care,Baby Wipes,Al Safi,Box,17.97,11.33,SUP-050,2024-05-28,1
PRD-00737,Al Foah Baby Wipes Large 681g,Baby Care,Baby Wipes,Al Foah,KG,61.7,44.31,SUP-003,2018-11-30,1
PRD-00738,Monster Baby Toiletries Small 320g,Baby Care,Baby Toiletries,Monster,Can,42.65,32.46,SUP-027,2023-05-29,1
PRD-00739,Tamimi Baby Toiletries Classic 388g,Baby Care,Baby Toiletries,Tamimi,Each,42.86,31.71,SUP-035,2020-12-22,1
PRD-00740,Danone Baby Toiletries Classic 985g,Baby Care,Baby Toiletries,Danone,Liter,11.66,7.74,SUP-014,2018-06-04,1
PRD-00741,Lipton Baby Toiletries Classic 206g,Baby Care,Baby Toiletries,Lipton,Liter,136.53,75.42,SUP-019,2024-06-26,0
PRD-00742,Al Muhaidib Baby Toiletries Premium 148g,Baby Care,Baby Toiletries,Al Muhaidib,KG,99.51,69.75,SUP-011,2018-06-08,1
PRD-00743,Al Osra Baby Toiletries Natural 973g,Baby Care,Baby Toiletries,Al Osra,Liter,85.37,65.13,SUP-026,2024-02-08,1
PRD-00744,Activia Baby Toiletries 716g,Baby Care,Baby Toiletries,Activia,Each,144.81,87.85,SUP-010,2019-05-15,1
PRD-00745,Lipton Baby Toiletries Organic 409g,Baby Care,Baby Toiletries,Lipton,KG,76.54,57.73,SUP-004,2020-05-08,1
PRD-00746,Coca Cola Baby Toiletries Premium 812g,Baby Care,Baby Toiletries,Coca Cola,Can,13.52,9.19,SUP-043,2019-01-29,1
PRD-00747,Samsung Baby Toiletries 202g,Baby Care,Baby Toiletries,Samsung,Bottle,141.03,107.43,SUP-025,2018-08-29,1
PRD-00748,Oreo Baby Toiletries Classic 975g,Baby Care,Baby Toiletries,Oreo,Pack,118.61,86.81,SUP-008,2020-04-12,1
PRD-00749,Colgate Baby Toiletries 798g,Baby Care,Baby Toiletries,Colgate,KG,106.55,81.3,SUP-002,2019-07-09,1
PRD-00750,Pilot Baby Toiletries Premium 265g,Baby Care,Baby Toiletries,Pilot,Pack,70.93,43.73,SUP-008,2019-06-27,0
PRD-00751,Quaker Baby Toiletries Small 424g,Baby Care,Baby Toiletries,Quaker,Box,128.03,97.17,SUP-045,2018-11-04,0
PRD-00752,Red Bull Baby Toiletries Value 969g,Baby Care,Baby Toiletries,Red Bull,Gram,145.54,96.48,SUP-019,2022-10-22,1
PRD-00753,Nescafe Mobile Accessories Classic 138g,Electronics,Mobile Accessories,Nescafe,Can,84.23,52.17,SUP-008,2025-05-17,1
PRD-00754,Al Foah Mobile Accessories Small 273g,Electronics,Mobile Accessories,Al Foah,Bottle,117.91,82.25,SUP-008,2021-11-27,1
PRD-00755,Logitech Mobile Accessories Large 184g,Electronics,Mobile Accessories,Logitech,Gram,9.56,5.74,SUP-004,2022-08-11,0
PRD-00756,Al Muhaidib Mobile Accessories Family 497g,Electronics,Mobile Accessories,Al Muhaidib,Pack,66.42,42.74,SUP-017,2021-11-11,1
PRD-00757,Dasani Mobile Accessories Family 875g,Electronics,Mobile Accessories,Dasani,Can,149.76,107.84,SUP-005,2018-01-09,1
PRD-00758,Al Faisaliah Mobile Accessories Value 837g,Electronics,Mobile Accessories,Al Faisaliah,Pack,56.08,42.89,SUP-030,2024-07-19,0
PRD-00759,Local Farm Mobile Accessories Small 633g,Electronics,Mobile Accessories,Local Farm,Gram,106.46,68.98,SUP-039,2021-03-02,0
PRD-00760,Al Watania Mobile Accessories 326g,Electronics,Mobile Accessories,Al Watania,Each,147.34,82.07,SUP-007,2024-08-17,1
PRD-00761,Nestle Mobile Accessories Natural 313g,Electronics,Mobile Accessories,Nestle,Gram,69.08,43.78,SUP-033,2021-04-28,1
PRD-00762,Apple Mobile Accessories Value 753g,Electronics,Mobile Accessories,Apple,Pack,148.6,97.3,SUP-025,2022-07-14,1
PRD-00763,P&G Batteries Small 491g,Electronics,Batteries,P&G,Each,56.63,37.35,SUP-043,2018-06-25,1
PRD-00764,Kit Kat Batteries Small 213g,Electronics,Batteries,Kit Kat,Bottle,129.21,71.22,SUP-025,2023-09-17,1
PRD-00765,Anker Batteries Premium 906g,Electronics,Batteries,Anker,Can,29.05,21.18,SUP-007,2018-01-22,1
PRD-00766,Al Faisaliah Batteries Natural 518g,Electronics,Batteries,Al Faisaliah,Each,147.12,103.67,SUP-052,2019-02-15,1
PRD-00767,Al Ain Batteries Premium 583g,Electronics,Batteries,Al Ain,Liter,81.6,48.04,SUP-033,2019-04-01,1
PRD-00768,Doritos Batteries Family 243g,Electronics,Batteries,Doritos,Bottle,130.85,76.27,SUP-010,2020-01-12,1
PRD-00769,Sadia Batteries Premium 648g,Electronics,Batteries,Sadia,KG,25.37,16.7,SUP-010,2023-11-25,1
PRD-00770,Doritos Batteries 709g,Electronics,Batteries,Doritos,KG,149.99,83.6,SUP-018,2019-01-13,1
PRD-00771,Danone Batteries Small 563g,Electronics,Batteries,Danone,Pack,113.32,68.27,SUP-051,2019-02-21,1
PRD-00772,Staedtler Batteries Premium 945g,Electronics,Batteries,Staedtler,Gram,38.83,23.09,SUP-050,2022-12-20,1
PRD-00773,Dasani Batteries Gold 706g,Electronics,Batteries,Dasani,Box,115.51,88.07,SUP-001,2022-11-24,1
PRD-00774,Al Foah Batteries Organic 601g,Electronics,Batteries,Al Foah,Each,96.83,66.59,SUP-030,2023-11-18,1
PRD-00775,Saudi Dairy Batteries Gold 117g,Electronics,Batteries,Saudi Dairy,Pack,21.32,11.84,SUP-020,2019-02-24,0
PRD-00776,Kit Kat Batteries Organic 348g,Electronics,Batteries,Kit Kat,KG,136.73,77.63,SUP-022,2019-06-02,0
PRD-00777,Alpro Batteries Small 394g,Electronics,Batteries,Alpro,Can,136.19,92.31,SUP-052,2023-02-04,1
PRD-00778,Danone Batteries Family 663g,Electronics,Batteries,Danone,Each,132.86,78.43,SUP-042,2023-09-20,0
PRD-00779,Staedtler Batteries Premium 494g,Electronics,Batteries,Staedtler,Bottle,92.51,66.97,SUP-032,2024-04-09,1
PRD-00780,Tamimi Batteries Value 671g,Electronics,Batteries,Tamimi,Pack,149.32,105.05,SUP-007,2020-06-27,0
PRD-00781,Danone Batteries Value 356g,Electronics,Batteries,Danone,Bottle,135.97,100.49,SUP-026,2024-09-08,0
PRD-00782,Oreo Small Appliances Gold 430g,Electronics,Small Appliances,Oreo,Gram,122.61,93.24,SUP-051,2022-03-05,0
PRD-00783,Al Watania Small Appliances Premium 657g,Electronics,Small Appliances,Al Watania,KG,47.64,28.25,SUP-048,2018-01-03,1
PRD-00784,Local Farm Small Appliances 752g,Electronics,Small Appliances,Local Farm,Each,144.8,102.6,SUP-023,2019-09-20,0
PRD-00785,Local Farm Small Appliances Natural 115g,Electronics,Small Appliances,Local Farm,Liter,120.65,68.21,SUP-004,2022-05-11,1
PRD-00786,Johnson & Johnson Small Appliances Large 563g,Electronics,Small Appliances,Johnson & Johnson,KG,70.31,44.67,SUP-003,2018-12-06,1
PRD-00787,Oreo Small Appliances Natural 195g,Electronics,Small Appliances,Oreo,Bottle,23.73,15.33,SUP-036,2018-10-11,1
PRD-00788,Tyson Small Appliances Premium 243g,Electronics,Small Appliances,Tyson,Gram,135.09,81.13,SUP-002,2023-09-29,1
PRD-00789,Coca Cola Small Appliances Natural 730g,Electronics,Small Appliances,Coca Cola,Box,73.14,51,SUP-026,2021-04-26,1
PRD-00790,Quaker Audio Value 980g,Electronics,Audio,Quaker,Box,116.65,72.83,SUP-052,2018-02-07,0
PRD-00791,Kit Kat Audio Large 861g,Electronics,Audio,Kit Kat,Box,102.11,77.32,SUP-012,2020-05-20,1
PRD-00792,Al Jazira Audio Premium 380g,Electronics,Audio,Al Jazira,Pack,3.2,2.09,SUP-009,2021-06-14,1
PRD-00793,Danone Audio Large 994g,Electronics,Audio,Danone,Liter,51.32,35.31,SUP-021,2023-12-30,1
PRD-00794,Oreo Audio 129g,Electronics,Audio,Oreo,Liter,70.13,41.38,SUP-032,2024-04-25,1
PRD-00795,Almarai Audio Family 477g,Electronics,Audio,Almarai,Can,26.42,14.9,SUP-049,2020-05-22,1
PRD-00796,Al Muhaidib Audio Organic 791g,Electronics,Audio,Al Muhaidib,KG,23.8,15.05,SUP-015,2018-12-05,1
PRD-00797,Al Faisaliah Audio Family 637g,Electronics,Audio,Al Faisaliah,Liter,81.83,49.27,SUP-018,2018-03-24,1
PRD-00798,Local Farm Audio Family 806g,Electronics,Audio,Local Farm,Pack,66.67,43.46,SUP-007,2023-06-12,1
PRD-00799,3M Audio Family 949g,Electronics,Audio,3M,Box,25.65,14.26,SUP-006,2022-07-27,1
PRD-00800,Al Rifai Audio Family 222g,Electronics,Audio,Al Rifai,Gram,139.32,98.56,SUP-038,2019-12-23,1
PRD-00801,Unilever Audio Value 979g,Electronics,Audio,Unilever,Each,91.61,58.73,SUP-009,2021-12-24,1
PRD-00802,Red Bull Audio Large 700g,Electronics,Audio,Red Bull,Box,20.36,13.54,SUP-020,2023-12-18,1
PRD-00803,Almarai Audio Premium 528g,Electronics,Audio,Almarai,Pack,29.78,20.98,SUP-004,2019-03-12,0
PRD-00804,Nescafe Audio Large 482g,Electronics,Audio,Nescafe,Bottle,97.34,64.49,SUP-032,2018-12-14,0
PRD-00805,Nadec Audio Premium 288g,Electronics,Audio,Nadec,Gram,2.8,1.82,SUP-025,2019-08-22,1
PRD-00806,Samsung Audio Small 816g,Electronics,Audio,Samsung,Can,52.73,29.78,SUP-048,2022-02-18,1
PRD-00807,Almarai Notebooks 736g,Stationery,Notebooks,Almarai,Box,109.75,66.09,SUP-019,2021-11-10,1
